user_id,item_id,timestamp,play_count
5,159,12,7
5,160,13,3
5,127,14,2
5,24,15,6
5,57,16,3
5,103,17,8
5,113,18,6
5,150,19,2
5,126,20,2
5,16,21,8
5,160,22,9
5,42,23,6
5,175,24,7
5,169,25,7
5,25,26,3
5,49,27,9
5,151,28,7
5,56,29,4
6,172,0,4
6,64,1,8
6,143,2,3
6,142,3,2
6,65,4,7
6,190,5,6
6,50,6,9
6,185,7,6
6,57,8,6
6,48,9,4
6,169,10,6
6,14,11,6
6,187,12,5
6,7,13,5
6,59,14,5
6,102,15,4
6,5,16,4
6,93,17,3
6,54,18,8
6,51,19,2
6,123,20,3
6,144,21,8
6,62,22,3
6,91,23,7
6,89,24,5
6,116,25,7
6,126,26,9
6,139,27,5
6,128,28,1
6,33,29,6
7,47,0,9
7,116,1,1
7,15,2,7
7,191,3,5
7,21,4,7
7,194,5,3
7,85,6,9
7,28,7,5
7,46,8,1
7,93,9,4
7,196,10,5
7,38,11,4
7,32,12,5
7,22,13,6
7,68,14,4
7,33,15,4
7,137,16,3
7,185,17,1
7,68,18,4
7,15,19,8
7,79,20,7
7,1,21,1
7,127,22,4
7,151,23,2
7,162,24,1
7,160,25,3
7,170,26,5
7,11,27,3
7,64,28,1
7,167,29,2
8,34,0,7
8,80,1,8
8,92,2,2
8,114,3,9
8,134,4,4
8,57,5,5
8,113,6,8
8,163,7,9
8,20,8,9
8,163,9,5
8,151,10,3
8,176,11,3
8,35,12,2
8,95,13,8
8,150,14,5
8,11,15,1
8,182,16,7
8,98,17,9
8,29,18,1
8,112,19,4
8,111,20,9
8,85,21,3
8,176,22,4
8,139,23,9
8,146,24,9
8,198,25,4
8,82,26,5
8,68,27,3
8,139,28,9
8,179,29,5
9,52,0,7
9,143,1,9
9,38,2,5
9,41,3,7
9,141,4,5
9,162,5,7
9,74,6,2
9,75,7,9
9,73,8,1
9,6,9,8
9,169,10,9
9,177,11,2
9,4,12,5
9,165,13,3
9,135,14,1
9,85,15,4
9,144,16,7
9,44,17,4
9,35,18,6
9,158,19,3
9,188,20,6
9,166,21,3
9,38,22,3
9,172,23,2
9,125,24,4
9,199,25,9
9,166,26,1
9,130,27,9
9,190,28,1
9,152,29,8
