item_id,title,artist_name,track_name,category,tags,description,genre
1511,item_1511,,item_1511,,46 512 738 2 4 25 92 20 162 5 55,item 1511 features: 46 512 738 2 4 25 92 20 162 5 55,
1527,item_1527,,item_1527,,69 306 4 20,item 1527 features: 69 306 4 20,
1528,item_1528,,item_1528,,2 749 31,item 1528 features: 2 749 31,
1572,item_1572,,item_1572,,58 34 25 55 91 15 53 2 103 5 120 23 51 161,item 1572 features: 58 34 25 55 91 15 53 2 103 5 120 23 51 161,
1574,item_1574,,item_1574,,65 32 34 97,item 1574 features: 65 32 34 97,
1584,item_1584,,item_1584,,2 28 55,item 1584 features: 2 28 55,
1589,item_1589,,item_1589,,447 10 49 2 34 4 25 188 14 37 16 31 5,item 1589 features: 447 10 49 2 34 4 25 188 14 37 16 31 5,
1592,item_1592,,item_1592,,22 2 504 313 25 4 5,item 1592 features: 22 2 504 313 25 4 5,
1598,item_1598,,item_1598,,77 906 568 2 57 4 37 55 5 120 102,item 1598 features: 77 906 568 2 57 4 37 55 5 120 102,
1638,item_1638,,item_1638,,69 22 234 4 85 734,item 1638 features: 69 22 234 4 85 734,
1677,item_1677,,item_1677,,25 37 185 213 198 55 21 2 208 265 62 754 32 338 56 192 0 124,item 1677 features: 25 37 185 213 198 55 21 2 208 265 62 754 32 338 56 192 0 124,
1678,item_1678,,item_1678,,500 22 832 2 50 76 5 31,item 1678 features: 500 22 832 2 50 76 5 31,
1695,item_1695,,item_1695,,91 2 4 55 5,item 1695 features: 91 2 4 55 5,
1703,item_1703,,item_1703,,149 32 21 151 2 856 55 62 185 192 121 198,item 1703 features: 149 32 21 151 2 856 55 62 185 192 121 198,
1708,item_1708,,item_1708,,69 22 4 0,item 1708 features: 69 22 4 0,
1712,item_1712,,item_1712,,324 31,item 1712 features: 324 31,
1732,item_1732,,item_1732,,69 152 651 22 2 50 4 113 234 5 31 10,item 1732 features: 69 152 651 22 2 50 4 113 234 5 31 10,
1768,item_1768,,item_1768,,15 416 51 2 31 20 5 55 231,item 1768 features: 15 416 51 2 31 20 5 55 231,
1782,item_1782,,item_1782,,1 132 217 28 55 609 15 2 167 4 484 909 31 161 244,item 1782 features: 1 132 217 28 55 609 15 2 167 4 484 909 31 161 244,
1790,item_1790,,item_1790,,34 55 10 69 22 2 4 5 85 31 147 50,item 1790 features: 34 55 10 69 22 2 4 5 85 31 147 50,
1801,item_1801,,item_1801,,125 46 25 892 158 33 2 4 652 72 5 246 57 51 31,item 1801 features: 125 46 25 892 158 33 2 4 652 72 5 246 57 51 31,
1829,item_1829,,item_1829,,69 2 76 5 86 55,item 1829 features: 69 2 76 5 86 55,
1851,item_1851,,item_1851,,2 578 25 5 31,item 1851 features: 2 578 25 5 31,
1863,item_1863,,item_1863,,153 34 4 5 16 31 10,item 1863 features: 153 34 4 5 16 31 10,
1871,item_1871,,item_1871,,54 122 35 473 616 180 197 536 32 64 150 282 156 124,item 1871 features: 54 122 35 473 616 180 197 536 32 64 150 282 156 124,
1875,item_1875,,item_1875,,186 2 55,item 1875 features: 186 2 55,
1909,item_1909,,item_1909,,288 64 318 85 185 198 0 124,item 1909 features: 288 64 318 85 185 198 0 124,
1986,item_1986,,item_1986,,738 109 2 51 20 55,item 1986 features: 738 109 2 51 20 55,
2004,item_2004,,item_2004,,2 34 4 55,item 2004 features: 2 34 4 55,
2013,item_2013,,item_2013,,69 152 651 22 2 50 34 4 113 5 16 31 120,item 2013 features: 69 152 651 22 2 50 34 4 113 5 16 31 120,
2018,item_2018,,item_2018,,21 2 56 31 183,item 2018 features: 21 2 56 31 183,
2048,item_2048,,item_2048,,90 64 54,item 2048 features: 90 64 54,
2054,item_2054,,item_2054,,34 28 55 10 15 2 4 103 937 5 23 51 31 161 13,item 2054 features: 34 28 55 10 15 2 4 103 937 5 23 51 31 161 13,
2067,item_2067,,item_2067,,236 25 20 55 15 2 4 83 5 51 100 31 117 16,item 2067 features: 236 25 20 55 15 2 4 83 5 51 100 31 117 16,
2076,item_2076,,item_2076,,447 205 188 31 124,item 2076 features: 447 205 188 31 124,
2132,item_2132,,item_2132,,10 22 2 50 4 16 5 31,item 2132 features: 10 22 2 50 4 16 5 31,
2149,item_2149,,item_2149,,69 22 2 50 34 44 5 10,item 2149 features: 69 22 2 50 34 44 5 10,
2152,item_2152,,item_2152,,58 34 44 10 15 2 177 4 173 143 103 5 120 23 51 546 31 49,item 2152 features: 58 34 44 10 15 2 177 4 173 143 103 5 120 23 51 546 31 49,
2163,item_2163,,item_2163,,34 683 37 60 10 21 2 173 103 23 288 24 31 161 64 88 49,item 2163 features: 34 683 37 60 10 21 2 173 103 23 288 24 31 161 64 88 49,
2192,item_2192,,item_2192,,21 49 2 25 34 173 103 31,item 2192 features: 21 49 2 25 34 173 103 31,
2198,item_2198,,item_2198,,15 217 22 880 2 25 51 20 5 44 586 846,item 2198 features: 15 217 22 880 2 25 51 20 5 44 586 846,
2211,item_2211,,item_2211,,87 2 51 4 44,item 2211 features: 87 2 51 4 44,
2217,item_2217,,item_2217,,65 524 119 32 21 2 97 44 31 654,item 2217 features: 65 524 119 32 21 2 97 44 31 654,
2220,item_2220,,item_2220,,426 2 76 5 55,item 2220 features: 426 2 76 5 55,
2242,item_2242,,item_2242,,255 2 4 25 14 16 5 337 55,item 2242 features: 255 2 4 25 14 16 5 337 55,
2254,item_2254,,item_2254,,2 44,item 2254 features: 2 44,
2270,item_2270,,item_2270,,663 2 880 167 55,item 2270 features: 663 2 880 167 55,
2309,item_2309,,item_2309,,2 410 16 5 55,item 2309 features: 2 410 16 5 55,
2321,item_2321,,item_2321,,125 46 34 25 343 37 102 69 33 22 716 4 5 77 184 51 14 216 31 584 727 13,item 2321 features: 125 46 34 25 343 37 102 69 33 22 716 4 5 77 184 51 14 216 31 584 727 13,
2325,item_2325,,item_2325,,87 520 4 91,item 2325 features: 87 520 4 91,
2335,item_2335,,item_2335,,2 50 44 31,item 2335 features: 2 50 44 31,
2342,item_2342,,item_2342,,2 57 4 115 37 16 5 31,item 2342 features: 2 57 4 115 37 16 5 31,
2386,item_2386,,item_2386,,399 613 213 10 54 674 97 31 941 32 64 124,item 2386 features: 399 613 213 10 54 674 97 31 941 32 64 124,
2390,item_2390,,item_2390,,2 55,item 2390 features: 2 55,
2401,item_2401,,item_2401,,689 34 28 44 55 10 2 4 113 103 5 23 462 49 294 16,item 2401 features: 689 34 28 44 55 10 2 4 113 103 5 23 462 49 294 16,
2402,item_2402,,item_2402,,32 21 415 526 37 31,item 2402 features: 32 21 415 526 37 31,
2403,item_2403,,item_2403,,125 46 25 212 467 33 4 854 5 237 895 14 100 31 16,item 2403 features: 125 46 25 212 467 33 4 854 5 237 895 14 100 31 16,
2431,item_2431,,item_2431,,926 10 821 618 51 2 4 31 265 55,item 2431 features: 926 10 821 618 51 2 4 31 265 55,
2461,item_2461,,item_2461,,192 2 226 62 185 198 31 243,item 2461 features: 192 2 226 62 185 198 31 243,
2494,item_2494,,item_2494,,69 168 46 22 2 25 4 50 13 5 892 31,item 2494 features: 69 168 46 22 2 25 4 50 13 5 892 31,
2496,item_2496,,item_2496,,46 22 2 76 4 202 5 0,item 2496 features: 46 22 2 76 4 202 5 0,
2500,item_2500,,item_2500,,797 2 34 527 55 10,item 2500 features: 797 2 34 527 55 10,
2519,item_2519,,item_2519,,21 338 44,item 2519 features: 21 338 44,
2546,item_2546,,item_2546,,2 274 4 5 44,item 2546 features: 2 274 4 5 44,
2575,item_2575,,item_2575,,65 64 2 25 14 340 162 265 661 124,item 2575 features: 65 64 2 25 14 340 162 265 661 124,
2584,item_2584,,item_2584,,69 22 60 4 145 31,item 2584 features: 69 22 60 4 145 31,
2594,item_2594,,item_2594,,51 55,item 2594 features: 51 55,
2619,item_2619,,item_2619,,980,item 2619 features: 980,
2634,item_2634,,item_2634,,512 34 25 10 2 345 173 103 5 31 49 16,item 2634 features: 512 34 25 10 2 345 173 103 5 31 49 16,
2637,item_2637,,item_2637,,2 25 5 31,item 2637 features: 2 25 5 31,
2641,item_2641,,item_2641,,229 500 22 2 832 34 76 50 31 5 10,item 2641 features: 229 500 22 2 832 34 76 50 31 5 10,
2677,item_2677,,item_2677,,626 51 31 128,item 2677 features: 626 51 31 128,
2686,item_2686,,item_2686,,69 43 22 2 4 76 51 769 5 55 0,item 2686 features: 69 43 22 2 4 76 51 769 5 55 0,
2691,item_2691,,item_2691,,69 324 22 2 50 234 4 34 5 85 31,item 2691 features: 69 324 22 2 50 234 4 34 5 85 31,
2700,item_2700,,item_2700,,15 865 49 2 51 4 55 5 31 26,item 2700 features: 15 865 49 2 51 4 55 5 31 26,
2716,item_2716,,item_2716,,69 22 2 50 25 4 5 31,item 2716 features: 69 22 2 50 25 4 5 31,
2728,item_2728,,item_2728,,25 563 2 113 5 831 184 168 31 605 50 13 16,item 2728 features: 25 563 2 113 5 831 184 168 31 605 50 13 16,
2730,item_2730,,item_2730,,119 37 629 213 185 198 74 243 6 62 121 32 88 338 192 472,item 2730 features: 119 37 629 213 185 198 74 243 6 62 121 32 88 338 192 472,
2735,item_2735,,item_2735,,21 2 56 55,item 2735 features: 21 2 56 55,
2744,item_2744,,item_2744,,46 15 51 193 2 4 55 5 31 102,item 2744 features: 46 15 51 193 2 4 55 5 31 102,
2788,item_2788,,item_2788,,51 55,item 2788 features: 51 55,
2801,item_2801,,item_2801,,77 528 2 4 37 31,item 2801 features: 77 528 2 4 37 31,
2803,item_2803,,item_2803,,257 51 44,item 2803 features: 257 51 44,
2837,item_2837,,item_2837,,15 217 22 880 51 4 2 20 5 31 846,item 2837 features: 15 217 22 880 51 4 2 20 5 31 846,
2864,item_2864,,item_2864,,298 125 33 2 25 4 174 16 44 432 5,item 2864 features: 298 125 33 2 25 4 174 16 44 432 5,
2871,item_2871,,item_2871,,25 37 713 65 447 2 188 4 250 6 31 32 64 56 124,item 2871 features: 25 37 713 65 447 2 188 4 250 6 31 32 64 56 124,
2874,item_2874,,item_2874,,21 887 2 265 55,item 2874 features: 21 887 2 265 55,
2888,item_2888,,item_2888,,626 51 55 31 128,item 2888 features: 626 51 55 31 128,
2889,item_2889,,item_2889,,2 31 102,item 2889 features: 2 31 102,
2891,item_2891,,item_2891,,69 369 32 22 890 2 76 4 20 5 31,item 2891 features: 69 369 32 22 890 2 76 4 20 5 31,
2904,item_2904,,item_2904,,12 2 16 55,item 2904 features: 12 2 16 55,
2918,item_2918,,item_2918,,46 2 4 14 5 31 260,item 2918 features: 46 2 4 14 5 31 260,
2935,item_2935,,item_2935,,161 64 91 399 228 2 55 221 103 31 23,item 2935 features: 161 64 91 399 228 2 55 221 103 31 23,
2945,item_2945,,item_2945,,263 2 556 25 4 166 5 16 31 350,item 2945 features: 263 2 556 25 4 166 5 16 31 350,
2984,item_2984,,item_2984,,49 2 34 322 55,item 2984 features: 49 2 34 322 55,
3000,item_3000,,item_3000,,700 21 44,item 3000 features: 700 21 44,
3006,item_3006,,item_3006,,74 64 2 31,item 3006 features: 74 64 2 31,
3064,item_3064,,item_3064,,21 2 31,item 3064 features: 21 2 31,
3076,item_3076,,item_3076,,209 55 102,item 3076 features: 209 55 102,
3127,item_3127,,item_3127,,2 4 14 16 5 31,item 3127 features: 2 4 14 16 5 31,
3148,item_3148,,item_3148,,743 29 161 21 435 2 636 103 55 165 23,item 3148 features: 743 29 161 21 435 2 636 103 55 165 23,
3154,item_3154,,item_3154,,21 2 265 31,item 3154 features: 21 2 265 31,
3203,item_3203,,item_3203,,34 44 28 10 22 2 103 5 23 831 51 31 50 16,item 3203 features: 34 44 28 10 22 2 103 5 23 831 51 31 50 16,
3227,item_3227,,item_3227,,5 31,item 3227 features: 5 31,
3238,item_3238,,item_3238,,58 46 416 25 343 344 53 2 4 5 31 582 13,item 3238 features: 58 46 416 25 343 344 53 2 4 5 31 582 13,
3246,item_3246,,item_3246,,32 52 57 166 37,item 3246 features: 32 52 57 166 37,
3257,item_3257,,item_3257,,69 862 22 2 76 4,item 3257 features: 69 862 22 2 76 4,
3282,item_3282,,item_3282,,125 46 178 34 44 10 33 2 4 173 103 5 237 51 14 31 49,item 3282 features: 125 46 178 34 44 10 33 2 4 173 103 5 237 51 14 31 49,
3283,item_3283,,item_3283,,2 4 16 5 31,item 3283 features: 2 4 16 5 31,
3326,item_3326,,item_3326,,10 32 21 2 34 37 31,item 3326 features: 10 32 21 2 34 37 31,
3335,item_3335,,item_3335,,2 16 31,item 3335 features: 2 16 31,
3356,item_3356,,item_3356,,21 435 2 406 31,item 3356 features: 21 435 2 406 31,
3357,item_3357,,item_3357,,49 2 34 173 103 31,item 3357 features: 49 2 34 173 103 31,
3358,item_3358,,item_3358,,4 16 31 10,item 3358 features: 4 16 31 10,
3391,item_3391,,item_3391,,906 2,item 3391 features: 906 2,
3405,item_3405,,item_3405,,69 24 10 22 667 2 34 4 76 5 16 333 44,item 3405 features: 69 24 10 22 667 2 34 4 76 5 16 333 44,
3423,item_3423,,item_3423,,55,item 3423 features: 55,
3444,item_3444,,item_3444,,16 293 44,item 3444 features: 16 293 44,
3445,item_3445,,item_3445,,780 483 197 3 122 37 293 40 111 472,item 3445 features: 780 483 197 3 122 37 293 40 111 472,
3446,item_3446,,item_3446,,32 21 64 2 34 25 97 37 192 31 10,item 3446 features: 32 21 64 2 34 25 97 37 192 31 10,
3569,item_3569,,item_3569,,125 2 4 25 14 16 5 31,item 3569 features: 125 2 4 25 14 16 5 31,
3608,item_3608,,item_3608,,255 2 31,item 3608 features: 255 2 31,
3620,item_3620,,item_3620,,2 4 5 55,item 3620 features: 2 4 5 55,
3641,item_3641,,item_3641,,250 2 4 338 14 5 44,item 3641 features: 250 2 4 338 14 5 44,
3660,item_3660,,item_3660,,34 37 55,item 3660 features: 34 37 55,
3692,item_3692,,item_3692,,2 50 5 31,item 3692 features: 2 50 5 31,
3696,item_3696,,item_3696,,76 55 69 22 2 4 5 168 305 809 50,item 3696 features: 76 55 69 22 2 4 5 168 305 809 50,
3700,item_3700,,item_3700,,15 2,item 3700 features: 15 2,
3713,item_3713,,item_3713,,57 4 20 296 72,item 3713 features: 57 4 20 296 72,
3744,item_3744,,item_3744,,22 51 2 525 113 55 799 5 31,item 3744 features: 22 51 2 525 113 55 799 5 31,
3778,item_3778,,item_3778,,217 76 69 22 2 4 5 120 596 305 85 31 624 50 234,item 3778 features: 217 76 69 22 2 4 5 120 596 305 85 31 624 50 234,
3805,item_3805,,item_3805,,69 2 5 86 31,item 3805 features: 69 2 5 86 31,
3836,item_3836,,item_3836,,2 167 34 13 25 742 393 5 47 382,item 3836 features: 2 167 34 13 25 742 393 5 47 382,
3861,item_3861,,item_3861,,2 5 16 31,item 3861 features: 2 5 16 31,
3899,item_3899,,item_3899,,69 10 161 22 2 34 4 103 55 23,item 3899 features: 69 10 161 22 2 34 4 103 55 23,
3914,item_3914,,item_3914,,2 55,item 3914 features: 2 55,
3920,item_3920,,item_3920,,90 21 2 56 971 31,item 3920 features: 90 21 2 56 971 31,
3935,item_3935,,item_3935,,2 25 4 14 5 16 55,item 3935 features: 2 25 4 14 5 16 55,
3948,item_3948,,item_3948,,49 2 34 4 55 5 16 337 60 10,item 3948 features: 49 2 34 4 55 5 16 337 60 10,
3951,item_3951,,item_3951,,58 77 184 178 2 4 14 5 31,item 3951 features: 58 77 184 178 2 4 14 5 31,
3962,item_3962,,item_3962,,34 37 44 102 551 2 4 173 103 5 23 24 137 49 16 8,item 3962 features: 34 37 44 102 551 2 4 173 103 5 23 24 137 49 16 8,
3965,item_3965,,item_3965,,664 4 20 248,item 3965 features: 664 4 20 248,
3966,item_3966,,item_3966,,69 43 22 2 50 4 76 769 40 5 55 194,item 3966 features: 69 43 22 2 50 4 76 769 40 5 55 194,
4006,item_4006,,item_4006,,10 32 416 2 34 4 498 37 16 5 31,item 4006 features: 10 32 416 2 34 4 498 37 16 5 31,
4019,item_4019,,item_4019,,595 4 20,item 4019 features: 595 4 20,
4057,item_4057,,item_4057,,217 51 55,item 4057 features: 217 51 55,
4084,item_4084,,item_4084,,15 2 51 4 55 5 806,item 4084 features: 15 2 51 4 55 5 806,
4132,item_4132,,item_4132,,2 4 861 16 55,item 4132 features: 2 4 861 16 55,
4145,item_4145,,item_4145,,380 619 328 427 893 569 836 61 695 93 284 813 515 485 694,item 4145 features: 380 619 328 427 893 569 836 61 695 93 284 813 515 485 694,
4176,item_4176,,item_4176,,89 743 21 390 2 56,item 4176 features: 89 743 21 390 2 56,
4180,item_4180,,item_4180,,161 2 76 34 25 16 5 55 248,item 4180 features: 161 2 76 34 25 16 5 55 248,
4277,item_4277,,item_4277,,125 49 33 2 34 13 4 5 173 31 103,item 4277 features: 125 49 33 2 34 13 4 5 173 31 103,
4281,item_4281,,item_4281,,69 10 22 2 34 4 85 44,item 4281 features: 69 10 22 2 34 4 85 44,
4307,item_4307,,item_4307,,2 51 4 31 20 166 55 128,item 4307 features: 2 51 4 31 20 166 55 128,
4315,item_4315,,item_4315,,69 24 168 718 22 2 50 4 14 85 31,item 4315 features: 69 24 168 718 22 2 50 4 14 85 31,
4333,item_4333,,item_4333,,15 764 51 2 55 5 31,item 4333 features: 15 764 51 2 55 5 31,
4336,item_4336,,item_4336,,1 15 2 51 167 4 44 5 28 31 382,item 4336 features: 1 15 2 51 167 4 44 5 28 31 382,
4349,item_4349,,item_4349,,69 12 1 2 51 4 16 55,item 4349 features: 69 12 1 2 51 4 16 55,
4428,item_4428,,item_4428,,125 52 33 2 4 20 14 16 5 337 31,item 4428 features: 125 52 33 2 4 20 14 16 5 337 31,
4439,item_4439,,item_4439,,161 32 21 2 55,item 4439 features: 161 32 21 2 55,
4440,item_4440,,item_4440,,53 2 51 34 31 5 55 128,item 4440 features: 53 2 51 34 31 5 55 128,
4446,item_4446,,item_4446,,69 24 862 46 22 2 25 13 76 34 4 44,item 4446 features: 69 24 862 46 22 2 25 13 76 34 4 44,
4453,item_4453,,item_4453,,87 4 16 44,item 4453 features: 87 4 16 44,
