user_id,item_id,timestamp,play_count
10041,1307,29,1
10041,12419,39,1
10041,9233,40,1
10041,10074,42,1
10041,3246,48,1
10041,6784,58,1
10041,16403,59,1
10041,1141,60,1
10041,9236,61,1
10041,6933,63,1
10041,6190,65,1
10041,2211,66,1
10041,10899,67,1
10041,14966,68,1
10041,6234,70,1
10041,16630,73,1
10041,6894,75,1
10041,9261,77,1
10041,16557,78,1
10041,5719,79,1
10041,2700,80,1
10041,588,82,1
10041,12088,83,1
10041,7660,85,1
10041,16599,86,1
10041,3962,87,1
10041,7686,90,1
10041,758,91,1
10041,5640,93,1
10041,3227,95,1
10041,13784,98,1
10041,4844,99,1
10041,8827,100,1
10041,5576,101,1
10041,652,102,1
10041,12770,104,1
10041,16464,105,1
10042,14079,2,1
10042,1592,3,1
10042,8881,4,1
10042,8523,5,1
10042,15934,8,1
10042,9540,9,1
10042,3962,12,1
10042,7134,14,1
10042,6865,15,1
10042,11374,16,1
10042,1703,18,1
10042,10105,19,1
10042,2342,21,1
10042,3283,22,1
10042,9964,23,1
10042,4727,24,1
10042,11511,25,1
10042,2220,27,1
10042,6894,29,1
10042,12271,30,1
10042,5719,32,1
10042,13339,34,1
10042,9169,35,1
10042,9236,36,1
10042,7507,37,1
10042,14447,38,1
10042,5741,39,1
10042,16332,41,1
10042,4775,42,1
10042,13487,43,1
10042,12765,45,1
10042,10217,47,1
10042,976,48,1
10042,9067,49,1
10042,3899,50,1
10042,16680,51,1
10042,14966,52,1
10042,9261,53,1
10042,9218,54,1
10042,1695,56,1
10042,16630,57,1
10042,9331,58,1
10042,3405,59,1
10042,12578,61,1
10042,8578,62,1
10042,11800,64,1
10042,279,65,1
10042,7924,69,1
10042,7512,71,1
10042,16711,73,1
10042,6704,74,1
10042,3861,75,1
10042,13146,76,1
10042,10716,78,1
10042,17199,79,1
10042,13784,80,1
10042,380,81,1
10042,5965,82,1
10042,5722,83,1
10042,6993,85,1
10042,10938,87,1
10042,2004,90,1
10042,14606,92,1
10042,14053,95,1
10042,10336,96,1
10042,2935,97,1
10042,9999,98,1
10042,10403,99,1
10042,9892,100,1
10042,9712,101,1
10042,14068,103,1
10042,12664,105,1
10042,5039,106,1
10042,12520,107,1
10042,8236,110,1
10042,9647,111,1
10042,9398,112,1
10042,7906,114,1
10042,2945,115,1
10042,4808,116,1
10042,4453,117,1
10042,9948,118,1
10042,5462,120,1
10042,13946,122,1
10042,15125,125,1
10042,11223,128,1
10042,5446,130,1
1005,11511,1,1
1005,807,2,1
1005,5403,3,1
1005,13141,8,1
1005,2500,10,1
1005,1598,12,1
1005,3335,13,1
1005,16289,15,1
1005,497,17,1
1005,12651,18,1
1005,13946,19,1
1005,16022,20,1
1005,11831,21,1
1005,8194,22,1
1005,14542,23,1
1005,9647,28,1
1005,13799,29,1
1005,8523,30,1
1005,16286,32,1
10056,6865,0,1
10056,14908,2,1
10056,5242,3,1
10056,13234,5,1
10056,431,9,1
10056,7816,11,1
10056,3148,12,1
10056,13012,13,1
10056,4699,15,1
10056,17035,16,1
10056,12513,20,1
10056,8124,21,1
10056,16984,24,1
10056,2935,25,1
10056,13029,27,1
10056,1414,29,1
10056,3423,30,1
10056,9697,31,1
10056,10249,32,1
10056,14624,34,1
10056,8492,41,1
10061,3620,3,1
10061,16510,5,1
10061,12374,6,1
10061,12665,8,1
10061,4716,9,1
10061,14079,10,1
10061,16713,12,1
10061,13394,13,1
10061,14326,15,1
10061,5242,16,1
10061,13234,21,1
10061,10336,24,1
10061,3283,25,1
10061,3713,28,1
10061,3257,29,1
10061,2837,31,1
10061,2584,32,1
10061,8084,35,1
10061,17119,38,1
10061,6865,40,1
10061,5593,41,1
10061,13411,43,1
10061,6422,44,1
10061,12771,46,1
10061,660,48,1
10061,241,49,1
10061,6784,50,1
10061,4718,51,1
10061,13151,55,1
10061,11829,57,1
10061,4488,58,1
10061,9929,59,1
10061,7329,60,1
10061,8319,61,1
10061,1527,65,1
10061,4176,66,1
10061,9500,67,1
10061,15172,68,1
10061,16542,71,1
10061,10074,74,1
10061,14476,77,1
10061,2546,83,1
10070,1074,0,1
10070,9067,1,1
10070,11499,2,1
10070,7235,3,1
10070,1695,4,1
10070,16432,5,1
10070,13328,8,1
10070,846,9,1
10070,13146,10,1
10070,2788,11,1
10070,16630,13,1
10070,10716,14,1
10070,16898,15,1
10070,3358,17,1
10070,12868,18,1
10070,13233,20,1
10070,6604,22,1
10070,7225,25,1
10070,15070,27,1
10070,14780,28,1
10070,9712,29,1
10070,10854,32,1
10070,14058,37,1
10070,2067,41,1
10070,8448,42,1
10070,9929,43,1
10070,12520,46,1
10070,16128,47,1
10070,6566,48,1
10070,14542,49,1
10070,10403,52,1
10070,9894,53,1
10070,13443,55,1
10070,1414,57,1
10070,735,61,1
1008,3445,0,1
1008,7368,2,1
1008,9022,5,1
1008,6784,8,1
1008,3444,10,1
1008,15842,11,1
1008,12118,12,1
1008,8194,14,1
1008,2584,15,1
1008,14447,16,1
1008,15934,18,1
1008,7395,19,1
1008,8322,20,1
1008,12110,21,1
1008,14966,22,1
1008,8578,23,1
1008,13146,27,1
1008,14908,28,1
10089,9298,0,1
10089,3713,1,1
10089,10074,2,1
10089,636,7,1
10089,14326,8,1
10089,11511,9,1
10089,6422,10,1
10089,3914,11,1
10089,5242,14,1
10089,12464,16,1
10089,14491,18,1
10089,8322,20,1
10089,4673,22,1
10089,13411,24,1
10089,9929,25,1
10092,5767,0,1
10092,7626,1,1
10092,5099,2,1
10092,1418,3,1
10092,14219,4,1
10092,5821,6,1
10092,643,7,1
10092,11856,8,1
10092,16503,9,1
10092,2619,11,1
10092,10831,15,1
10092,6216,16,1
10092,15349,17,1
10092,5462,18,1
10092,2270,19,1
10092,6767,23,1
10092,1584,26,1
10093,2431,0,1
10093,7221,1,1
10093,76,2,1
10093,8523,3,1
10093,11883,4,1
10093,1790,5,1
10093,8524,7,1
10093,2641,8,1
10093,11321,9,1
10093,12578,10,1
10093,8319,11,1
10093,1863,13,1
10093,1346,14,1
10093,5689,17,1
10093,7142,18,1
10093,12005,19,1
10093,14951,20,1
10093,16798,21,1
10093,14367,22,1
10093,10433,23,1
10093,17035,24,1
10093,6050,26,1
10093,13145,27,1
10093,5719,29,1
10093,6658,30,1
10093,16197,31,1
10093,6062,32,1
10093,14847,34,1
10102,9164,2,1
10102,5495,4,1
10102,16432,6,1
10102,16708,7,1
10102,9710,10,1
10102,976,11,1
10102,14346,12,1
10102,13146,15,1
10102,15664,16,1
10102,1109,17,1
10102,4145,22,1
10102,3154,23,1
10115,192,0,1
10115,6784,1,1
10115,2132,4,1
10115,2945,5,1
10115,7145,6,1
10115,8524,8,1
10115,526,11,1
10115,105,18,1
10115,16289,19,1
10115,4699,20,1
10115,11805,22,1
10115,7015,24,1
10115,12665,26,1
10115,1280,28,1
10124,5733,1,1
10124,5715,3,1
10124,6190,4,1
10124,2152,5,1
10124,11167,9,1
10124,2788,11,1
10124,3700,13,1
10124,4844,14,1
10124,15070,18,1
10124,12176,19,1
10139,17585,4,1
10139,7417,5,1
10139,7031,6,1
10139,2401,7,1
10139,823,9,1
10139,10510,10,1
10139,652,14,1
10139,7585,19,1
10139,9208,20,1
10139,7033,21,1
10139,6546,22,1
10139,9989,23,1
10139,4333,24,1
10139,10555,25,1
10139,4730,29,1
10139,4716,31,1
10139,2803,33,1
10139,10721,34,1
10139,6900,37,1
10159,10780,1,1
10159,6332,2,1
10159,16176,3,1
10159,14966,4,1
10159,4590,7,1
10159,16630,8,1
10159,1447,10,1
10159,2461,11,1
10159,580,13,1
10159,11739,14,1
10159,2217,15,1
10159,2519,16,1
10159,1109,17,1
10159,6057,19,1
10159,2403,22,1
10159,1801,23,1
10168,3356,0,1
10168,16708,1,1
10168,1851,3,1
10168,4176,4,1
10168,16719,8,1
10168,12398,9,1
10168,9500,10,1
10168,12841,11,1
10168,526,12,1
10168,15664,14,1
10168,2401,15,1
10168,3148,16,1
10168,8148,17,1
10168,5242,21,1
10168,13012,22,1
10168,3935,23,1
10168,5021,24,1
1018,3951,0,1
1018,1871,5,1
1018,12951,6,1
1018,12366,7,1
1018,11594,9,1
1018,2386,10,1
1018,6680,11,1
1018,15981,16,1
1018,5312,17,1
1018,2217,18,1
10186,1598,1,1
10186,13705,2,1
10186,6402,3,1
10186,9425,8,1
10186,15982,9,1
10186,16287,10,1
10186,647,13,1
10186,5552,17,1
10186,6285,20,1
10186,11835,21,1
1019,8901,1,1
1019,8533,4,1
1019,2321,5,1
1019,13752,9,1
1019,3203,14,1
1019,16099,17,1
1019,14869,21,1
1019,13529,22,1
1019,2801,24,1
1019,16503,27,1
1019,9169,29,1
1019,11427,31,1
1019,189,33,1
1019,7144,34,1
1019,10217,40,1
1019,12883,41,1
1019,11705,44,1
10194,3282,0,1
10194,13234,1,1
10194,6433,2,1
10194,2054,3,1
10194,14306,4,1
10194,717,5,1
10194,10548,6,1
10194,2575,7,1
10194,4774,8,1
10194,7286,10,1
10194,9233,11,1
10194,11217,15,1
10194,5719,16,1
10194,271,17,1
10194,8124,18,1
10194,12419,20,1
10194,1138,21,1
10194,11499,22,1
10194,13328,24,1
10194,10026,25,1
10194,6050,26,1
10194,11805,27,1
10194,6894,28,1
10194,2325,29,1
10196,17391,1,1
10196,636,2,1
10196,6933,3,1
10196,4428,4,1
10196,4440,7,1
10196,9634,9,1
10196,3391,13,1
10196,9710,14,1
10196,2889,16,1
10196,4788,17,1
10196,6894,20,1
10196,9371,24,1
10196,5024,28,1
10196,13784,29,1
10196,7006,30,1
102,7286,0,1
102,5213,8,1
102,5828,9,1
102,9742,12,1
102,4848,13,1
102,16284,17,1
102,9173,18,1
102,10831,21,1
102,2691,23,1
102,7790,25,1
102,13953,26,1
102,4718,28,1
102,15061,32,1
102,9425,33,1
102,14585,34,1
1021,16684,0,1
1021,1138,2,1
1021,10026,3,1
1021,2054,6,1
1021,7033,7,1
1021,2700,12,1
1021,2321,13,1
1021,1307,16,1
1021,9989,19,1
1021,9208,20,1
10224,2386,1,1
10224,7731,4,1
10224,2494,9,1
10224,8036,10,1
10224,16181,11,1
10224,12211,14,1
10224,4277,15,1
10224,7385,17,1
10224,9211,18,1
10224,4454,19,1
10224,1801,27,1
10257,218,0,1
10257,5778,3,1
10257,13146,4,1
10257,9267,6,1
10257,7822,7,1
10257,13145,8,1
10257,1237,9,1
10257,9712,10,1
10257,17068,12,1
10257,15520,13,1
10257,12176,14,1
10257,2335,15,1
10257,13234,16,1
10257,9894,17,1
10257,15735,18,1
10260,3357,2,1
10260,11171,3,1
10260,8697,4,1
10260,14146,7,1
10260,12374,8,1
10260,17351,9,1
10260,6192,10,1
10260,3006,11,1
10260,1398,12,1
10260,14631,13,1
10260,15989,14,1
10260,15499,15,1
10260,12750,16,1
10260,822,17,1
10260,17114,18,1
10260,4787,19,1
10260,16117,20,1
10260,12448,21,1
10260,14508,22,1
10260,189,23,1
10260,2801,26,1
10260,14720,27,1
10260,16708,28,1
10260,15981,29,1
10260,6784,31,1
10260,1695,35,1
10260,2945,37,1
10260,10282,40,1
10260,16599,41,1
10260,8541,48,1
10260,6492,50,1
10260,4590,52,1
10260,2342,53,1
10260,8835,54,1
10260,1574,57,1
10260,5719,58,1
10260,9721,61,1
10260,4844,62,1
10260,12496,64,1
10260,5045,71,1
10260,2519,73,1
10260,11140,74,1
10260,5425,75,1
10260,7415,76,1
10260,9539,77,1
10260,16984,80,1
10260,6057,81,1
10260,6816,83,1
10260,7924,84,1
10260,13328,86,1
10260,9924,90,1
10260,14606,93,1
10260,735,94,1
10260,11223,100,1
10260,6062,103,1
10260,8064,104,1
10260,12056,105,1
10260,8211,106,1
10260,14624,108,1
10260,7015,111,1
10260,14542,112,1
10260,15256,113,1
10260,4886,114,1
10260,4993,115,1
10260,16380,116,1
10267,12841,0,1
10267,11279,1,1
10267,5821,3,1
10267,7209,7,1
10267,11597,8,1
10267,9710,9,1
10267,13242,12,1
10267,14219,13,1
10267,6234,14,1
10267,2619,16,1
10267,7286,17,1
10267,7686,19,1
10267,5640,20,1
10267,8872,21,1
10267,10062,22,1
10267,15664,23,1
10267,6894,24,1
10267,6767,28,1
10267,577,29,1
10267,3805,31,1
10267,13227,33,1
10267,13393,34,1
10267,2904,35,1
10267,1829,37,1
10267,14053,38,1
10267,4775,39,1
1027,12138,1,1
1027,430,3,1
1027,819,4,1
1027,11714,5,1
1027,2871,8,1
1027,7042,12,1
1027,16737,14,1
1027,11033,18,1
1027,2242,21,1
1027,6614,22,1
1027,7225,25,1
1027,16596,27,1
1027,221,28,1
1027,5852,31,1
1027,6912,35,1
1027,7688,40,1
1027,337,41,1
1027,6680,42,1
1027,8525,47,1
1027,15989,48,1
1027,417,50,1
1027,10171,51,1
1027,12042,55,1
1027,2918,57,1
1027,2220,58,1
1027,17062,62,1
1027,8269,65,1
10272,6493,1,1
10272,2217,3,1
10272,13928,16,1
10272,2018,19,1
10272,7456,21,1
10272,14146,25,1
10272,8697,37,1
10272,15499,39,1
10272,17351,40,1
10272,7385,41,1
10272,2403,44,1
10272,8863,47,1
10272,4277,48,1
10272,5591,49,1
10272,12138,50,1
10272,819,51,1
10278,8639,0,1
10278,6060,1,1
10278,3965,2,1
10278,3966,3,1
10278,14895,12,1
10278,8184,15,1
10278,10105,17,1
10278,1214,19,1
10278,10854,23,1
10278,1768,24,1
10278,10283,25,1
10278,7778,26,1
10278,10185,27,1
10278,1435,28,1
10278,4019,32,1
10278,1236,33,1
10280,16132,1,1
10280,11735,8,1
10280,12326,13,1
10280,1447,23,1
10280,885,25,1
10280,153,28,1
10280,14483,32,1
10280,3920,35,1
10280,3006,36,1
10280,16586,38,1
10294,3660,0,1
10294,2730,1,1
10294,4590,10,1
10294,5664,11,1
10294,252,12,1
10294,13103,13,1
10294,4787,14,1
10294,14358,17,1
10294,11374,18,1
10294,5591,19,1
10294,7225,20,1
10302,1592,1,1
10302,10924,2,1
10302,15582,7,1
10302,12767,8,1
10302,13233,9,1
10302,12771,10,1
10302,10905,12,1
10302,17324,13,1
10302,2390,15,1
10302,10464,16,1
10302,15735,17,1
10302,1782,19,1
10302,9531,20,1
10307,899,2,1
10307,3064,3,1
10307,2730,4,1
10307,5333,5,1
10307,6493,6,1
10307,2163,8,1
10307,4605,15,1
10307,15499,16,1
10307,3446,17,1
10307,252,19,1
10307,11709,20,1
10307,6332,22,1
10307,16856,25,1
10307,6614,26,1
10307,2132,27,1
10307,17549,28,1
10307,8937,29,1
10307,189,30,1
10307,7145,31,1
10307,6090,36,1
10307,1909,38,1
10308,7778,0,1
10308,4533,1,1
10308,11816,4,1
10308,4019,6,1
10308,14637,7,1
10308,13788,10,1
10308,9953,11,1
10308,6820,12,1
10308,9634,13,1
10308,9573,14,1
10308,8975,15,1
10308,14966,17,1
10308,17307,19,1
10308,95,20,1
10308,758,22,1
10308,642,27,1
10308,16557,29,1
10308,12088,30,1
10308,2594,31,1
10308,6854,34,1
10308,15070,40,1
10308,3700,42,1
10308,16324,43,1
10308,3391,44,1
10308,15349,46,1
10308,14197,47,1
10308,3405,48,1
10308,16380,57,1
10309,4950,0,1
10309,7225,2,1
10309,16759,5,1
10309,16879,6,1
10309,4716,10,1
10309,8063,11,1
10309,5614,15,1
10309,11223,16,1
10309,5767,17,1
10309,1851,19,1
10309,5796,22,1
10315,2546,9,1
10315,6830,10,1
10315,12398,11,1
10315,3805,13,1
10315,16680,16,1
10315,13460,17,1
10315,2254,23,1
10315,11703,24,1
10315,153,25,1
10315,1829,26,1
10315,9742,27,1
10315,899,28,1
10315,9085,32,1
10315,1215,34,1
10315,5393,35,1
10315,46,36,1
10317,2744,0,1
10317,7286,1,1
10317,12118,2,1
10317,577,3,1
10317,3076,4,1
10317,4848,5,1
10317,6784,7,1
10317,9742,8,1
10317,6060,9,1
10317,16248,11,1
10317,9173,13,1
10317,9962,14,1
10317,7417,16,1
10317,653,17,1
10317,1511,18,1
10317,3965,20,1
10317,1986,25,1
10317,13953,26,1
10317,13237,28,1
10317,909,30,1
10317,13485,31,1
10317,2431,32,1
10317,5024,34,1
10317,15286,35,1
10317,14895,36,1
10317,1215,37,1
10317,13145,38,1
10319,16132,0,1
10319,53,2,1
10319,15282,3,1
10319,14447,4,1
10319,11115,5,1
10319,819,6,1
10319,5195,7,1
10319,643,10,1
10319,9739,12,1
10319,2342,14,1
10319,12581,16,1
10319,15934,18,1
10319,2889,19,1
10323,16510,0,1
10323,7419,1,1
10323,653,4,1
10323,1511,6,1
10323,10752,16,1
10323,9371,18,1
10323,1447,22,1
10323,209,23,1
10323,14175,34,1
10323,3238,35,1
10323,8211,36,1
10323,7329,49,1
10323,13114,51,1
10323,7778,52,1
10323,5104,54,1
10323,4779,56,1
10323,5268,59,1
10323,241,60,1
10323,9929,61,1
10323,7637,62,1
10323,4440,64,1
10323,13907,65,1
10323,3127,69,1
10323,14461,71,1
10323,15206,74,1
10323,14576,75,1
10323,16284,76,1
10327,899,0,1
10327,5892,2,1
10327,10795,3,1
10327,8450,4,1
10327,3000,5,1
10327,15783,6,1
10327,3064,7,1
10327,7144,9,1
10327,14443,11,1
10327,17062,15,1
10327,7225,17,1
10327,9806,18,1
10327,8447,20,1
10327,7500,22,1
10327,10451,23,1
10327,5778,25,1
10327,13234,27,1
10327,12042,28,1
10327,16767,39,1
10327,8633,40,1
10327,8512,41,1
10327,3356,43,1
10327,17585,46,1
10327,10924,47,1
10327,9164,48,1
10327,14586,49,1
10327,4768,52,1
10327,252,55,1
10327,781,57,1
10327,14038,58,1
10327,7520,61,1
10327,9568,62,1
10327,4590,64,1
10327,9315,65,1
10327,2735,66,1
10327,15204,68,1
10327,8541,72,1
10327,14631,73,1
10327,5495,75,1
10327,1703,79,1
10327,5304,83,1
10327,12448,84,1
10327,3948,85,1
10327,8182,86,1
10327,8937,87,1
10327,17641,89,1
10327,5583,91,1
10327,14113,96,1
10327,16400,99,1
10327,9721,100,1
10327,6791,101,1
10327,1324,102,1
10327,9118,104,1
10327,5667,106,1
10327,2874,109,1
10327,9702,110,1
10327,16719,111,1
10327,15893,117,1
10327,1528,121,1
10327,11829,122,1
10327,16708,128,1
10327,11703,129,1
10327,12555,130,1
10327,10604,134,1
10327,11830,135,1
10327,5078,136,1
10327,8835,139,1
10327,2461,141,1
10327,430,145,1
10327,977,147,1
10327,15944,148,1
10327,8574,151,1
10327,6830,152,1
10327,13861,155,1
10327,14908,157,1
10327,5425,159,1
10327,3148,161,1
10327,16234,166,1
10327,9267,167,1
10327,1109,168,1
10327,17629,169,1
10327,8148,170,1
10327,6392,172,1
10327,17354,175,1
10327,6340,179,1
10327,16308,182,1
10327,2519,183,1
10327,8413,187,1
10327,4894,189,1
10327,9799,190,1
10327,5688,193,1
10327,6900,196,1
10327,2254,200,1
10327,7088,203,1
10327,17716,204,1
10327,11385,205,1
10327,293,206,1
10327,551,208,1
10327,4439,210,1
10327,15256,211,1
10327,5393,212,1
10327,10249,213,1
10327,3154,216,1
10327,15449,222,1
10327,6576,225,1
10327,9175,226,1
10327,13739,227,1
10327,17314,229,1
10327,6400,231,1
10327,826,235,1
10327,17114,236,1
10327,15822,237,1
10327,7722,238,1
10327,46,240,1
10327,2390,241,1
10327,7416,243,1
10327,6614,249,1
10327,1098,256,1
10327,14238,262,1
10327,16380,267,1
10327,8071,269,1
10327,7583,270,1
10329,14586,2,1
10329,15783,4,1
10329,9118,5,1
10329,12555,6,1
10329,6340,8,1
10329,11830,10,1
10329,5667,12,1
10329,293,14,1
10329,6392,16,1
10329,9175,17,1
10329,7416,18,1
10329,8541,20,1
1033,12689,0,1
1033,8211,2,1
1033,5796,4,1
1033,2871,7,1
1033,8533,9,1
1033,3962,11,1
1033,977,12,1
1033,4917,13,1
1033,5312,14,1
1033,2575,15,1
1033,2163,17,1
1033,12196,19,1
1033,8601,20,1
1033,7225,21,1
1033,13394,22,1
1033,15131,23,1
1033,9962,24,1
1033,53,25,1
1033,14920,27,1
1033,14139,29,1
1033,4768,30,1
1033,16047,31,1
1033,17641,34,1
1033,14113,35,1
1033,526,36,1
1033,17035,38,1
1033,6658,40,1
1033,7123,43,1
1033,1109,44,1
1033,1056,46,1
1033,13001,47,1
1033,593,48,1
1033,14099,50,1
1033,5331,51,1
1033,2935,52,1
1033,17324,53,1
1033,13739,55,1
1033,735,56,1
1033,11223,57,1
1033,6816,58,1
1033,826,59,1
1033,9894,60,1
10331,15286,0,1
10331,7299,2,1
10331,16879,3,1
10331,4132,6,1
10331,8309,8,1
10331,15775,10,1
10331,3608,11,1
10331,1986,12,1
10331,5039,13,1
10331,34,18,1
10331,5614,21,1
10331,8465,23,1
10331,10433,24,1
10331,758,29,1
10341,5235,0,1
10341,15172,1,1
10341,15499,2,1
10341,2677,3,1
10341,13237,5,1
10341,9962,11,1
10341,643,12,1
10341,6817,18,1
10341,16202,20,1
10341,6216,25,1
10341,1435,26,1
10341,12569,27,1
10341,14211,28,1
10341,10185,29,1
10341,13170,30,1
10341,17395,32,1
10341,4057,34,1
10341,12017,35,1
10341,11283,37,1
10341,3966,39,1
10341,4307,40,1
10341,622,41,1
10341,14905,42,1
10341,13788,44,1
10341,14509,46,1
10341,696,47,1
10341,13151,48,1
10341,6826,49,1
10341,9342,50,1
10341,642,55,1
10341,10124,56,1
10341,10153,57,1
10341,12268,58,1
10341,9579,60,1
10341,7091,61,1
10341,9929,62,1
10341,13883,64,1
10341,14969,65,1
10341,15892,66,1
10341,14982,68,1
10341,16711,69,1
10341,6611,70,1
10341,8037,71,1
10341,6185,72,1
10341,9573,73,1
10341,15174,76,1
10341,2888,77,1
10341,6234,83,1
10341,9498,89,1
10341,5426,93,1
10341,11115,95,1
10341,3444,98,1
10341,16557,100,1
10341,8711,104,1
10341,12088,105,1
10341,3696,106,1
10341,2945,109,1
10341,4902,110,1
10341,266,111,1
10341,13023,112,1
10341,7031,115,1
10341,8322,116,1
10341,7512,117,1
10341,4609,122,1
10343,4145,2,1
10343,11657,4,1
10343,4775,5,1
10343,5688,8,1
10343,8523,12,1
10343,2149,14,1
10343,5495,16,1
10343,7221,18,1
10343,7235,20,1
10343,16680,25,1
10343,5099,27,1
10343,6791,28,1
10343,10938,29,1
10343,3966,31,1
10343,11283,32,1
10343,2686,33,1
10343,11217,35,1
10343,5446,37,1
10343,380,40,1
10343,12841,41,1
10343,7073,42,1
10343,14002,43,1
10343,1638,45,1
10343,1712,46,1
10343,13460,47,1
10343,14068,49,1
10344,430,0,1
10344,15926,1,1
10344,7816,3,1
10344,9539,4,1
10344,12076,7,1
10344,16117,8,1
10344,16176,9,1
10344,16856,11,1
10344,5173,12,1
10344,6332,13,1
10344,846,15,1
10344,2018,16,1
10344,6614,18,1
10344,580,21,1
10344,14037,24,1
10344,6090,29,1
10344,4439,30,1
10344,5741,31,1
10344,8064,37,1
10344,14191,41,1
10344,16263,43,1
10356,13227,0,1
10356,5507,2,1
10356,16713,4,1
10356,3257,5,1
10356,16284,7,1
10356,14079,8,1
10356,2163,9,1
10356,14358,11,1
10356,14508,12,1
10356,2735,13,1
10356,13176,14,1
10356,6784,15,1
10356,6791,16,1
10356,899,18,1
10356,5242,19,1
10356,4875,21,1
10356,4605,22,1
10356,189,23,1
10356,5719,25,1
10356,16056,26,1
10356,9579,29,1
10356,7382,30,1
10356,10062,31,1
10356,16586,32,1
10356,13730,33,1
10356,7031,34,1
10356,1790,35,1
10356,8465,36,1
10356,105,38,1
10356,3148,39,1
10356,16721,40,1
10356,11622,41,1
10356,16898,42,1
10356,8124,43,1
10356,5195,45,1
10356,7520,47,1
10356,6062,49,1
10356,7221,51,1
10356,14920,52,1
10356,14367,54,1
10356,735,55,1
10356,1056,56,1
10356,4132,57,1
10356,8236,58,1
10356,16289,60,1
10356,17035,62,1
10356,6064,63,1
10356,6658,64,1
10356,17339,66,1
10365,8448,2,1
